Model,Engine_Size,Mileage,Doors,Owner_Count,Price,Brand_BMW,Brand_Chevrolet,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic,Car_Age
3 Series,0.675,0.8102973439761004,2,3,0.3704067235138949,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13
Golf,0.30000000000000004,0.16304905942211642,5,3,0.5718054107109993,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10
Sonata,0.6,0.21741986249758272,5,5,0.6131525673271578,False,False,False,False,True,False,False,False,False,False,True,False,False,True,9
Impala,0.875,0.5524236301438373,5,1,0.6064045150604257,False,True,False,False,False,False,False,False,False,False,False,True,False,True,3
A3,0.0,0.27906589046485425,4,3,0.19784062327464572,False,False,False,False,False,False,False,False,False,False,False,True,True,False,19
A4,0.825,0.805035976020432,3,2,0.507330838598859,False,False,False,False,False,False,False,False,False,False,True,False,True,False,6
Golf,0.575,0.2122918625509299,2,1,0.34513220047849824,False,False,False,False,False,False,False,False,True,False,False,False,True,False,20
Sportage,0.9750000000000001,0.1475516967744947,4,3,0.5652413962333599,False,False,False,False,False,True,False,False,False,False,True,False,True,False,18
Malibu,0.09999999999999998,0.23510446049306152,4,3,0.43488129562603517,False,True,False,False,False,False,False,False,False,True,False,False,False,False,20
RAV4,0.025000000000000022,0.909043017851308,2,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,24
Accord,0.32499999999999996,0.24827121718313427,4,2,0.4545733390589535,False,False,False,True,False,False,False,False,False,False,False,True,False,False,15
Tucson,0.44999999999999996,0.9862064136675536,3,4,0.28728298877369485,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11
3 Series,0.125,0.7136355452417629,2,3,0.14219986503895468,True,False,False,False,False,False,False,False,False,False,False,False,False,True,15
Rio,0.825,0.8356239288881776,5,5,0.6310655787988467,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2
Focus,0.75,0.2579904108401518,3,4,0.37120422059996316,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25
Civic,0.575,0.4238268616506959,4,1,0.39611066805717443,False,False,False,True,False,False,False,False,False,False,False,False,False,False,18
Focus,0.44999999999999996,0.31571541934236236,2,1,0.7671308508680449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5
Accord,0.675,0.09176719280346224,4,4,0.4324274584381326,False,False,False,True,False,False,False,False,False,False,False,False,True,False,19
Sonata,0.625,0.5509599162448903,4,3,0.43518802527452305,False,False,False,False,True,False,False,False,False,False,False,True,False,True,9
Golf,0.525,0.32166363254446156,4,2,0.36623520029446044,False,False,False,False,False,False,False,False,True,False,False,True,False,True,16
Equinox,0.44999999999999996,0.4452357612979375,5,4,0.5967732040979081,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5
X5,0.7749999999999999,0.41989917378518415,4,3,0.2257530212870376,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
Sportage,0.025000000000000022,0.8940491194377205,5,4,0.21691920741058832,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11
RAV4,0.22499999999999998,0.009722527857242884,5,5,0.6711858168210539,False,False,False,False,False,False,False,True,False,False,True,False,True,False,5
E-Class,0.7749999999999999,0.28260014270376965,5,2,0.4787436353597939,False,False,False,False,False,False,True,False,False,False,False,True,False,True,14
Tucson,0.9750000000000001,0.6110188649048752,3,5,0.4499110484019385,False,False,False,False,True,False,False,False,False,False,True,False,False,True,15
Rio,0.75,0.9713225438614039,5,3,0.46457272559965646,False,False,False,False,False,True,False,False,False,False,True,False,False,True,4
C-Class,0.5,0.6222251118624176,4,2,0.5255505797190356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6
X5,0.35,0.1453211168237075,5,5,0.5599043003496718,True,False,False,False,False,False,False,False,False,False,True,False,False,False,15
CR-V,0.35,0.41569474730096495,4,3,0.5462855039568124,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2
C-Class,0.95,0.6888657717673261,2,5,0.341512790626342,False,False,False,False,False,False,True,False,False,False,True,False,False,False,24
Tucson,0.95,0.1896326378191663,5,4,0.7031470461934851,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11
Camry,0.275,0.6042304332459772,5,2,0.23158088460830625,False,False,False,False,False,False,False,True,False,True,False,False,True,False,21
Civic,0.15000000000000002,0.9081794599929315,5,5,0.22397398932580823,False,False,False,True,False,False,False,False,False,False,False,True,True,False,7
X5,0.8500000000000001,0.8768246410733457,2,3,0.36433347647383596,True,False,False,False,False,False,False,False,False,True,False,False,False,False,21
Golf,0.8500000000000001,0.6522062402891419,5,5,0.2691245935832157,False,False,False,False,False,False,False,False,True,False,False,True,True,False,19
GLA,0.675,0.5371129827088376,5,2,0.39733758665112573,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12
E-Class,0.30000000000000004,0.5654670214255706,5,1,0.485062266118643,False,False,False,False,False,False,True,False,False,False,True,False,False,False,10
CR-V,0.22499999999999998,0.4234967758283821,5,2,0.19992638488436296,False,False,False,True,False,False,False,False,False,False,False,False,True,False,19
Focus,0.575,0.8867838971465914,3,3,0.1460033126802037,False,False,True,False,False,False,False,False,False,True,False,False,False,True,24
Equinox,0.275,0.37063969965524374,2,1,0.40954542666094107,False,True,False,False,False,False,False,False,False,True,False,False,False,False,21
Sonata,0.8500000000000001,0.010859490134101533,5,5,0.6339488374946323,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12
RAV4,0.32499999999999996,0.7108148118510813,2,3,0.5358566959082265,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8
Rio,0.7,0.7914691153033122,2,5,0.33439666278142444,False,False,False,False,False,True,False,False,False,False,True,False,False,True,14
E-Class,0.625,0.5273104340461853,5,4,0.5113796699588982,False,False,False,False,False,False,True,False,False,True,False,False,False,False,17
X5,0.475,0.09785210821480253,4,3,0.528311146555426,True,False,False,False,False,False,False,False,False,False,False,True,True,False,11
A3,0.22499999999999998,0.6891691839878368,5,2,0.2984479479786516,False,False,False,False,False,False,False,False,False,True,False,False,False,True,15
Q5,0.07500000000000001,0.7918125379265275,4,2,0.4262928654683762,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4
Camry,0.65,0.9231933636078714,5,2,0.24912582050180973,False,False,False,False,False,False,False,True,False,False,False,True,False,False,17
Rio,0.4,0.003197498016150866,5,1,0.4711367400772959,False,False,False,False,False,True,False,False,False,False,False,False,True,False,15
Corolla,0.375,0.17006755089656644,5,2,0.4035948714802773,False,False,False,False,False,False,False,True,False,False,False,True,False,False,20
Malibu,0.07500000000000001,0.6657664326058108,3,4,0.47267038831973496,False,True,False,False,False,False,False,False,False,True,False,False,False,True,4
Rio,0.30000000000000004,0.8350037676462547,3,5,0.31838537513036014,False,False,False,False,False,True,False,False,False,True,False,False,True,False,12
C-Class,0.4,0.3632444435553244,4,1,0.1729955217471321,False,False,False,False,False,False,True,False,False,False,False,True,True,False,24
Golf,0.125,0.3780182847540361,4,3,0.3024967793386909,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13
Explorer,0.475,0.7753015784103867,3,1,0.43236611250843504,False,False,True,False,False,False,False,False,False,False,True,False,True,False,6
C-Class,0.04999999999999999,0.20491994585258833,2,1,0.5993497331452058,False,False,False,False,False,False,True,False,False,True,False,False,True,False,6
GLA,0.7749999999999999,0.5144570921772994,2,5,0.5651800503036624,False,False,False,False,False,False,True,False,False,False,True,False,False,False,13
Camry,0.7,0.17374850794539914,4,1,0.7028403165449972,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8
Malibu,0.2,0.8073065663739238,5,5,0.08931967363965401,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22
Sonata,0.725,0.4278812491247725,2,4,0.49273050733083856,False,False,False,False,True,False,False,False,False,False,True,False,True,False,13
E-Class,0.44999999999999996,0.09353431892291997,5,3,0.6771363720017177,False,False,False,False,False,False,True,False,False,False,True,False,True,False,6
Rio,0.5,0.31435839985062786,2,5,0.5651800503036624,False,False,False,False,False,True,False,False,False,False,False,False,False,True,5
Explorer,0.8,0.5738425323917552,5,4,0.659898165756702,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2
3 Series,0.625,0.5009569154646875,3,5,0.38611128151647134,True,False,False,False,False,False,False,False,False,False,True,False,False,True,16
Elantra,0.32499999999999996,0.22902287928194665,4,4,0.3512054475185572,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21
Passat,0.925,0.5992991511126226,5,5,0.39899392675295997,False,False,False,False,False,False,False,False,True,False,False,False,True,False,14
Passat,0.625,0.3809757203539587,5,2,0.5161646524753083,False,False,False,False,False,False,False,False,True,False,False,True,True,False,8
Sonata,0.75,0.4578323697494682,4,3,0.567633887491565,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17
A3,0.7,0.12623615473356406,5,3,0.8798233237224711,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6
Tucson,0.625,0.42828135315181953,3,4,0.6889147905036501,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6
Malibu,0.7,0.8862137489080494,5,4,0.4161094411385804,False,True,False,False,False,False,False,False,False,True,False,False,False,False,16
Tiguan,0.875,0.17208474203292856,3,5,0.770934298509294,False,False,False,False,False,False,False,False,True,False,True,False,False,False,10
Q5,0.825,0.7302365281639893,2,2,0.41831789460769275,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14
Equinox,0.09999999999999998,0.8373010316015497,5,1,0.32985706398380465,False,True,False,False,False,False,False,False,False,False,False,True,False,True,2
3 Series,0.25,0.3082934896406399,4,1,0.6103920004907675,True,False,False,False,False,False,False,False,False,True,False,False,False,False,11
Focus,0.8500000000000001,0.9113502844072792,5,2,0.1798662658732593,False,False,True,False,False,False,False,False,False,False,True,False,False,True,22
Elantra,0.44999999999999996,0.5525970085555577,5,3,0.41003619409852154,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8
Accord,0.04999999999999999,0.4851628089970059,3,4,0.4103429237470094,False,False,False,True,False,False,False,False,False,False,False,True,False,True,4
RAV4,0.7749999999999999,0.8968631844279512,4,2,0.30789522115207657,False,False,False,False,False,False,False,True,False,False,False,True,False,True,11
Optima,0.42500000000000004,0.9875400937577103,3,3,0.023004723636586705,False,False,False,False,False,True,False,False,False,False,False,True,False,False,25
Impala,0.125,0.07174198624975828,2,2,0.4152505981228145,False,True,False,False,False,False,False,False,False,False,False,True,True,False,13
X5,0.525,0.7165996492421363,2,3,0.39880988896386727,True,False,False,False,False,False,False,False,False,True,False,False,True,False,13
Explorer,0.8500000000000001,0.054087396056307975,3,5,0.4892337893380774,False,False,True,False,False,False,False,False,False,False,False,False,False,True,19
5 Series,0.8500000000000001,0.6856249291482452,4,2,0.49604318753450705,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6
Corolla,1.0,0.250548475937077,4,4,0.6868290288939329,False,False,False,False,False,False,False,True,False,True,False,False,False,False,18
Explorer,0.125,0.22433832796527098,3,5,0.5001533648242439,False,False,True,False,False,False,False,False,False,True,False,False,True,False,12
Accord,0.5,0.06796767159461461,4,5,0.44113858045518684,False,False,False,True,False,False,False,False,False,False,True,False,False,True,20
Civic,1.0,0.046475416941738186,3,2,0.602417029630084,False,False,False,True,False,False,False,False,False,False,False,False,True,False,15
X5,0.475,0.9676249158114443,2,3,0.49659530090178516,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2
Elantra,0.44999999999999996,0.2722774588059562,3,1,0.3291822587571315,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18
